1762,17.61,-195.478104,1139.436401,679.705139,-165.82225,1168.180908,668.681824,-186.383362,1111.043335,701.945312,-117.54258,1160.371582,710.583801,-29.012129,1038.752808,872.861023,-18.035372,1069.223999,854.173401,-88.722145,1023.161011,847.013184,-94.075188,1049.398804,821.551575,-240.631012,878.965881,863.1651,-180.647141,894.071655,887.004517,-247.038788,904.753113,836.369446,-191.866623,940.953796,842.365906,-342.875885,997.580872,693.820312,-318.973297,1024.653076,684.423706,-338.775116,968.231567,714.169739,-288.549164,1033.097534,698.977234,,,,,,,,,,,,,,,
1763,17.62,-171.988968,1146.937012,676.039246,-144.60376,1175.059692,665.41272,-167.639175,1119.962646,701.52655,-97.360176,1165.546265,707.632324,-13.227425,1041.859619,871.787048,-1.349591,1072.060181,853.181824,-72.816826,1028.1875,844.855774,-77.600456,1054.528442,820.031616,-230.277222,887.480164,858.84436,-171.094681,901.815796,885.067566,-232.098938,913.925415,833.660645,-178.950958,949.430359,839.728638,-327.064209,1009.022522,689.367188,-301.84549,1036.019653,680.481323,-324.385193,980.386658,710.954712,-271.446259,1043.753296,695.321594,,,,,,,,,,,,,,,
1764,17.63,-151.72287,1155.781372,675.263611,-125.128639,1180.717896,664.021179,-148.233414,1127.160889,699.164856,-75.705147,1170.624512,705.98584,2.302588,1045.026855,870.94751,14.990571,1074.723755,852.38855,-57.707668,1032.588501,844.427307,-61.153011,1059.476196,818.989746,-219.119263,896.907959,856.348328,-159.701416,909.776917,883.065552,-219.856781,923.650574,831.275452,-165.963577,957.509949,837.621399,-310.921906,1022.09552,686.815063,-284.836182,1046.419189,676.34613,-308.499146,992.898071,708.148315,-255.703415,1053.190186,693.342102,,,,,,,,,,,,,,,
1765,17.64,-131.43454,1162.645752,672.947815,-104.686043,1187.147339,662.716675,-129.194153,1134.135864,697.652405,-55.412045,1175.479126,704.744141,17.462942,1047.951172,870.584106,31.261518,1077.476074,852.136353,-42.167629,1036.707153,842.510559,-45.662655,1064.036255,817.931885,-208.108963,906.079651,854.19635,-148.359619,917.227539,881.516296,-207.920853,932.843872,828.748596,-152.792358,965.394104,835.552063,-294.597504,1033.342407,683.400513,-269.1586,1056.305664,672.406616,-295.681732,1003.280884,705.148193,-238.557388,1063.421631,690.182312,,,,,,,,,,,,,,,
1766,17.65,-111.471695,1169.172241,671.52301,-84.450554,1192.907104,661.055969,-110.334763,1140.49353,696.017761,-35.361855,1180.012817,703.733521,32.114868,1051.0177,870.814209,46.869446,1080.229004,852.423096,-27.588699,1041.204834,841.842224,-29.826279,1068.645874,817.480896,-196.702164,915.177856,852.163635,-137.02861,924.875,880.292664,-197.178558,941.544373,825.991577,-140.020493,973.162659,833.92218,-278.131348,1044.501465,680.614197,-252.246002,1066.706055,669.858032,-279.956512,1014.246765,702.375122,-221.432449,1073.227905,687.75531,,,,,,,,,,,,,,,
1767,17.66,38.386452,1061.763916,864.692383,-91.8424,1175.524414,670.936462,-64.375504,1198.657104,660.494141,-91.635498,1147.008911,695.177246,-15.784638,1184.491577,703.653564,45.406197,1049.915039,872.329041,62.795563,1082.086304,853.412476,-12.951882,1045.611572,841.667664,-14.244914,1073.246216,817.701477,-187.216797,924.861328,851.036987,-125.595665,932.093628,879.104858,-185.194809,950.632385,824.60498,-126.990677,980.719727,832.556519,-261.809814,1055.05542,677.885681,-235.073883,1076.962891,667.811768,-264.383881,1025.349731,699.951782,-203.292618,1082.94104,685.846558,,,,,,,,,,,,
1768,17.67,53.410805,1064.131104,866.072388,-72.252014,1181.432495,670.276611,-43.723091,1204.611816,659.901062,-73.224556,1153.116821,694.770752,3.477832,1188.696777,703.963745,61.107475,1056.086792,874.463379,77.164055,1084.601685,854.502014,1.461047,1050.051392,842.672974,0.58513,1077.48645,818.099365,-174.194778,933.252625,850.170166,-114.542831,938.995056,878.263916,-173.045135,959.188782,823.029114,-114.0214,987.440125,832.375305,-244.875,1066.458374,676.192688,-218.192673,1086.534058,666.074463,-249.006042,1036.036377,697.544373,-186.229752,1091.833862,684.336182,,,,,,,,,,,,
1769,17.68,66.379753,1067.330078,867.320496,-52.866104,1187.547729,670.815796,-23.885115,1209.509155,661.752869,-54.976078,1159.162842,695.041565,22.654488,1192.880493,704.79248,75.076218,1058.779053,876.236511,93.294357,1086.021606,854.795532,15.244033,1054.296021,843.510437,16.660572,1080.915649,818.292847,-163.141602,940.914917,847.94104,-103.6436,946.786499,878.904175,-161.565567,967.571045,822.991028,-97.979179,996.485718,834.352112,-229.29039,1075.4198,673.992554,-201.106415,1096.50708,664.809448,-233.494308,1046.207031,695.794189,-169.57692,1100.80603,683.540833,,,,,,,,,,,,
1770,17.69,80.903885,1068.923828,869.671387,-33.862007,1193.121094,671.407349,-3.535243,1214.549316,661.983154,-36.787209,1165.049805,695.719238,41.782085,1196.789551,706.732544,88.452866,1061.251343,878.074463,106.734421,1087.723511,856.667419,29.052889,1058.335815,844.815002,31.120844,1085.01123,819.612305,-151.785751,949.394409,846.937439,-92.792938,953.602295,878.492249,-151.322708,975.613831,820.678406,-86.728226,1002.861816,833.996704,-213.767593,1085.433472,671.944885,-185.90918,1105.076416,661.743774,-219.329361,1056.646606,694.037109,-152.782379,1109.569458,683.181641,,,,,,,,,,,,
1771,17.7,94.002365,1071.634888,871.559265,-15.2831,1198.686401,672.896301,15.552351,1219.409668,663.617126,-19.149561,1170.681152,696.974915,60.127987,1200.197266,707.699585,101.775894,1063.703369,880.303284,120.550217,1089.9552,859.104797,43.416191,1061.651489,847.165466,45.488834,1088.657471,821.213074,-140.037781,958.414673,849.107727,-82.031525,960.44342,878.843018,-138.881622,984.218811,820.387451,-73.931725,1010.113525,835.955261,-197.613373,1095.680664,670.988281,-168.137146,1114.700562,660.91095,-203.733688,1066.844604,693.659302,-136.46344,1117.576538,683.575317,,,,,,,,,,,,
